5.89	0	0.168802	0	-0.0798939
5.9	0	0.167858	0	-0.0896675
5.91	0	0.166826	0	-0.0987863
5.92	0	0.165714	0	-0.107203
5.93	0	0.164528	0	-0.114877
5.94	0	0.163278	0	-0.121772
5.95	0	0.161971	0	-0.127858
5.96	0	0.160616	0	-0.13311
5.97	0	0.159221	0	-0.13751
5.98	0	0.157795	0	-0.141044
5.99	0	0.156347	0	-0.143703
6	0	0.154885	0	-0.145486
6.01	0	0.153419	0	-0.146395
6.02	0	0.151957	0	-0.146436
6.03	0	0.150507	0	-0.14562
6.04	0	0.149077	0	-0.143964
6.05	0	0.147677	0	-0.141487
6.06	0	0.146313	0	-0.138211
6.07	0	0.144994	0	-0.134163
6.08	0	0.143726	0	-0.129373
6.09	0	0.142516	0	-0.123871
6.1	0	0.141372	0	-0.117694
6.11	0	0.140299	0	-0.110877
6.12	0	0.139303	0	-0.10346
6.13	0	0.138389	0	-0.0954831
6.14	0	0.137563	0	-0.0869885
6.15	0	0.136829	0	-0.0780199
6.16	0	0.13619	0	-0.068622
6.17	0	0.135652	0	-0.0588409
6.18	0	0.135216	0	-0.0487234
6.19	0	0.134885	0	-0.0383169
6.2	0	0.134662	0	-0.0276698
6.21	0	0.134549	0	-0.0168307
6.22	0	0.134546	0	-0.00584889
6.23	0	0.134653	0	0.00522625
6.24	0	0.134872	0	0.016345
6.25	0	0.135202	0	0.0274577
6.26	0	0.135643	0	0.0385145
6.27	0	0.136192	0	0.0494657
6.28	0	0.136848	0	0.0602618
6.29	0	0.137609	0	0.0708536
6.3	0	0.138472	0	0.0811924
6.31	0	0.139433	0	0.0912298
6.32	0	0.14049	0	0.100918
6.33	0	0.141638	0	0.110211
6.34	0	0.142871	0	0.119061
6.35	0	0.144186	0	0.127425
6.36	0	0.145577	0	0.135259
6.37	0	0.147037	0	0.14252
6.38	0	0.14856	0	0.149168
6.39	0	0.15014	0	0.155164
6.4	0	0.151769	0	0.160471
6.41	0	0.153441	0	0.165055
6.42	0	0.155147	0	0.168885
6.43	0	0.15688	0	0.171931
6.44	0	0.15863	0	0.174169
6.45	0	0.160391	0	0.175575
6.46	0	0.162153	0	0.176131
6.47	0	0.163908	0	0.175824
6.48	0	0.165646	0	0.174642
6.49	0	0.167359	0	0.172583
6.5	0	0.169039	0	0.169644
6.51	0	0.170676	0	0.165833
6.52	0	0.172262	0	0.161159
6.53	0	0.173789	0	0.15564
6.54	0	0.175248	0	0.149298
6.55	0	0.176632	0	0.142162
6.56	0	0.177933	0	0.134267
6.57	0	0.179145	0	0.125654
6.58	0	0.180261	0	0.116371
6.59	0	0.181274	0	0.10647
6.6	0	0.182181	0	0.0960105
6.61	0	0.182975	0	0.0850552
6.62	0	0.183654	0	0.0736731
6.63	0	0.184214	0	0.061937
6.64	0	0.184653	0	0.0499232
6.65	0	0.184968	0	0.0377109
6.66	0	0.18516	0	0.0253816
6.67	0	0.185229	0	0.0130181
6.68	0	0.185175	0	0.000703813
6.69	0	0.184999	0	-0.0114782
6.7	0	0.184706	0	-0.023446
6.71	0	0.184297	0	-0.0351196
6.72	0	0.183777	0	-0.0464217
6.73	0	0.183151	0	-0.0572784
6.74	0	0.182425	0	-0.0676201
6.75	0	0.181604	0	-0.0773817
6.76	0	0.180695	0	-0.0865035
6.77	0	0.179705	0	-0.0949314
6.78	0	0.178642	0	-0.102617
6.79	0	0.177515	0	-0.109519
6.8	0	0.17633	0	-0.115601
6.81	0	0.175098	0	-0.120835
6.82	0	0.173826	0	-0.125197
6.83	0	0.172524	0	-0.128672
6.84	0	0.171201	0	-0.131249
6.85	0	0.169866	0	-0.132924
6.86	0	0.168527	0	-0.133698
6.87	0	0.167194	0	-0.133579
6.88	0	0.165876	0	-0.132579
6.89	0	0.16458	0	-0.130715
6.9	0	0.163316	0	-0.12801
6.91	0	0.16209	0	-0.124487
6.92	0	0.160912	0	-0.120179
6.93	0	0.159788	0	-0.115117
6.94	0	0.158725	0	-0.109338
6.95	0	0.15773	0	-0.102882
6.96	0	0.15681	0	-0.0957899
6.97	0	0.155968	0	-0.0881071
6.98	0	0.155212	0	-0.0798795
6.99	0	0.154545	0	-0.0711554
7	0	0.153972	0	-0.0619845
7.01	0	0.153497	0	-0.0524178
7.02	0	0.153122	0	-0.0425078
7.03	0	0.152851	0	-0.0323076
7.04	0	0.152685	0	-0.0218715
7.05	0	0.152626	0	-0.0112539
7.06	0	0.152674	0	-0.000510338
7.07	0	0.152832	0	0.0103038
7.08	0	0.153097	0	0.0211329
7.09	0	0.15347	0	0.031921
7.1	0	0.153949	0	0.0426125
7.11	0	0.154533	0	0.0531519
7.12	0	0.155219	0	0.0634843
7.13	0	0.156004	0	0.073555
7.14	0	0.156885	0	0.0833103
7.15	0	0.157858	0	0.0926971
7.16	0	0.158919	0	0.101664
7.17	0	0.160061	0	0.110159
7.18	0	0.161281	0	0.118135
